% created with mat2arff skript 
% created on: 05-Oct-2018 22:55:22 

@RELATION a 
@ATTRIBUTE var1 NUMERIC
@ATTRIBUTE var2 NUMERIC
@ATTRIBUTE var3 NUMERIC
@ATTRIBUTE var4 NUMERIC
@ATTRIBUTE var5 NUMERIC
@ATTRIBUTE var6 NUMERIC
@ATTRIBUTE var7 NUMERIC
@ATTRIBUTE var8 NUMERIC
@ATTRIBUTE var9 NUMERIC
@ATTRIBUTE var10 NUMERIC
@ATTRIBUTE var11 NUMERIC
@ATTRIBUTE var12 NUMERIC
@ATTRIBUTE var13 NUMERIC
@ATTRIBUTE var14 NUMERIC
@ATTRIBUTE var15 NUMERIC
@ATTRIBUTE var16 NUMERIC
@ATTRIBUTE var17 NUMERIC
@ATTRIBUTE var18 NUMERIC
@ATTRIBUTE var19 NUMERIC
@ATTRIBUTE var20 NUMERIC
@ATTRIBUTE var21 NUMERIC
@ATTRIBUTE var22 NUMERIC
@ATTRIBUTE var23 NUMERIC
@ATTRIBUTE var24 NUMERIC
@ATTRIBUTE var25 NUMERIC
@ATTRIBUTE var26 NUMERIC
@ATTRIBUTE var27 NUMERIC
@ATTRIBUTE var28 NUMERIC
@ATTRIBUTE var29 NUMERIC
@ATTRIBUTE var30 NUMERIC
@ATTRIBUTE var31 NUMERIC
@ATTRIBUTE var32 NUMERIC
@ATTRIBUTE var33 NUMERIC
@ATTRIBUTE var34 NUMERIC
@ATTRIBUTE var35 NUMERIC
@ATTRIBUTE var36 NUMERIC
@ATTRIBUTE var37 NUMERIC
@ATTRIBUTE var38 NUMERIC
@ATTRIBUTE var39 NUMERIC
@ATTRIBUTE var40 NUMERIC
@ATTRIBUTE var41 NUMERIC
@ATTRIBUTE var42 NUMERIC
@ATTRIBUTE var43 NUMERIC
@ATTRIBUTE var44 NUMERIC
@ATTRIBUTE var45 NUMERIC
@ATTRIBUTE var46 NUMERIC
@ATTRIBUTE var47 NUMERIC
@ATTRIBUTE var48 NUMERIC
@ATTRIBUTE var49 NUMERIC
@ATTRIBUTE var50 NUMERIC
@ATTRIBUTE var51 NUMERIC
@ATTRIBUTE var52 NUMERIC
@ATTRIBUTE var53 NUMERIC
@ATTRIBUTE var54 NUMERIC
@ATTRIBUTE var55 NUMERIC
@ATTRIBUTE var56 NUMERIC
@ATTRIBUTE var57 NUMERIC
@ATTRIBUTE var58 NUMERIC
@ATTRIBUTE var59 NUMERIC
@ATTRIBUTE class {0,1} 
@DATA 
3.681759e-02,1.209388e-02,1.608700e-03,1.049747e-02,1.097864e-03,9.000790e-03,1.020353e-03,9.716381e-03,1.440427e-03,5.931956e-03,5.467094e-03,4.520665e-03,3.825872e-03,3.390486e-03,3.728464e-03,5.330692e-03,5.711343e-03,1.165847e-02,5.737572e-03,1.013592e-02,3.363186e-03,6.253256e-03,4.565469e-03,1.430533e-02,6.631853e-03,9.113182e-03,1.185673e-02,7.487983e-03,4.352358e-03,5.714527e-03,1.154776e-02,1.357321e-02,1.070338e-02,1.364180e-02,6.445270e-03,8.465800e-03,3.627959e-03,1.145513e-02,8.768562e-03,1.689463e-02,6.483630e-03,7.005976e-03,6.203738e-03,5.027236e-03,5.411585e-03,8.217281e-03,8.952015e-03,9.035417e-03,8.579478e-03,6.118210e-03,6.033524e-03,5.453496e-03,6.645196e-03,8.450331e-03,8.022578e-03,9.302570e-03,7.161920e-03,9.924207e-01,1.002548e-01,0
3.553354e-02,8.576909e-03,1.080054e-03,1.020436e-02,1.503515e-03,1.071800e-02,1.496222e-03,9.779337e-03,1.125570e-03,3.917882e-03,4.229438e-03,5.150216e-03,5.405494e-03,5.588280e-03,4.983669e-03,3.751934e-03,3.597265e-03,1.052081e-02,5.069091e-03,1.055973e-02,6.175775e-03,1.399535e-02,4.048537e-03,5.845465e-03,3.476022e-03,1.080447e-02,7.914371e-03,1.007257e-02,1.311107e-02,1.021923e-02,5.220925e-03,4.693321e-03,8.224106e-03,1.181155e-02,6.177790e-03,1.519490e-02,8.469095e-03,9.791596e-03,3.384471e-03,8.857895e-03,6.837208e-03,7.599039e-03,7.990536e-03,8.467079e-03,7.916673e-03,5.390784e-03,5.053117e-03,6.109773e-03,6.796904e-03,8.243073e-03,7.121656e-03,7.839181e-03,6.443237e-03,5.646268e-03,5.809382e-03,6.072421e-03,6.925622e-03,9.931968e-01,9.503958e-02,1
3.766236e-02,1.263963e-02,1.229328e-03,1.155205e-02,1.224903e-03,1.253909e-02,1.225508e-03,1.237433e-02,1.256698e-03,5.010540e-03,4.752830e-03,5.087797e-03,5.246407e-03,4.953883e-03,5.241004e-03,6.304896e-03,5.909802e-03,1.349522e-02,5.933911e-03,1.445616e-02,4.489041e-03,1.284060e-02,6.698184e-03,1.829853e-02,6.276676e-03,1.124797e-02,1.400027e-02,9.750211e-03,8.578876e-03,1.115832e-02,1.520847e-02,1.489295e-02,1.240224e-02,1.768205e-02,7.768030e-03,1.452631e-02,6.531669e-03,1.956682e-02,1.003964e-02,1.803719e-02,6.951494e-03,9.120367e-03,9.069593e-03,8.657349e-03,8.966739e-03,1.061630e-02,1.044798e-02,8.750130e-03,8.612143e-03,9.823420e-03,7.924161e-03,1.028925e-02,7.615228e-03,1.148653e-02,7.980054e-03,9.976512e-03,6.999949e-03,9.889345e-01,1.210584e-01,1
3.863596e-02,1.189310e-02,1.213001e-03,1.188370e-02,1.305953e-03,1.209505e-02,1.387603e-03,1.272536e-02,1.256671e-03,5.206231e-03,5.245466e-03,5.404373e-03,5.646434e-03,6.317962e-03,6.240804e-03,5.470877e-03,5.171482e-03,1.526451e-02,5.316476e-03,1.380908e-02,7.249649e-03,1.907235e-02,6.349721e-03,1.220730e-02,5.317913e-03,1.187048e-02,1.011252e-02,1.351426e-02,1.801714e-02,1.494386e-02,1.034865e-02,9.496007e-03,1.342464e-02,1.557357e-02,7.403257e-03,2.052831e-02,1.083613e-02,1.785751e-02,6.391112e-03,1.636399e-02,8.538747e-03,9.041083e-03,9.268200e-03,1.051945e-02,1.104399e-02,9.203715e-03,8.817673e-03,8.972866e-03,9.088942e-03,1.002371e-02,7.879911e-03,1.092110e-02,8.094673e-03,9.922435e-03,7.626777e-03,9.581671e-03,7.878893e-03,9.887771e-01,1.209170e-01,0
5.288136e-02,1.708632e-02,2.001426e-03,1.489367e-02,1.513939e-03,1.335568e-02,1.203069e-03,1.356817e-02,1.801752e-03,6.956728e-03,6.730355e-03,5.570278e-03,4.726977e-03,3.814408e-03,4.243474e-03,6.105448e-03,6.997693e-03,1.411026e-02,5.961156e-03,1.230890e-02,3.199116e-03,7.081048e-03,4.614428e-03,1.590027e-02,7.477318e-03,1.042358e-02,1.180744e-02,7.265323e-03,4.516327e-03,6.033326e-03,1.099077e-02,1.526319e-02,1.319768e-02,1.649403e-02,6.804263e-03,9.748002e-03,3.605810e-03,1.263549e-02,9.126808e-03,2.098515e-02,7.445347e-03,9.178531e-03,7.829058e-03,6.304878e-03,6.623405e-03,9.996785e-03,1.139452e-02,1.145779e-02,1.038699e-02,1.015224e-02,8.582157e-03,8.851077e-03,8.788121e-03,1.207784e-02,1.067879e-02,1.339845e-02,9.658844e-03,9.845092e-01,1.496717e-01,0
5.287025e-02,1.311302e-02,1.540676e-03,1.405398e-02,2.055818e-03,1.679275e-02,2.120158e-03,1.360043e-02,1.242774e-03,4.337466e-03,5.477531e-03,6.627998e-03,7.015061e-03,7.366189e-03,6.894812e-03,4.562455e-03,3.962370e-03,1.153926e-02,6.631611e-03,1.386049e-02,6.876493e-03,1.647375e-02,5.308438e-03,7.118226e-03,3.110582e-03,1.260674e-02,1.092851e-02,1.178219e-02,1.362488e-02,1.236049e-02,6.875414e-03,4.540559e-03,6.965816e-03,1.697114e-02,7.730546e-03,1.874979e-02,9.189695e-03,1.442292e-02,3.672480e-03,8.669953e-03,6.817464e-03,1.018738e-02,1.084871e-02,1.172108e-02,1.074578e-02,6.841192e-03,6.142414e-03,7.397369e-03,8.629402e-03,1.241956e-02,1.122068e-02,1.243282e-02,9.292397e-03,8.381496e-03,8.751412e-03,9.254089e-03,9.215883e-03,9.852036e-01,1.454210e-01,1
3.629455e-02,1.171593e-02,1.202970e-03,9.730979e-03,1.006340e-03,1.069080e-02,1.224731e-03,1.092199e-02,1.423798e-03,4.401930e-03,4.182297e-03,3.935324e-03,3.898066e-03,4.058151e-03,4.542712e-03,5.422727e-03,5.537668e-03,1.078580e-02,4.805306e-03,1.225114e-02,3.644734e-03,9.311157e-03,5.409080e-03,1.613240e-02,5.543441e-03,9.563145e-03,1.292600e-02,8.957626e-03,6.006613e-03,7.736279e-03,1.350639e-02,1.338577e-02,1.105637e-02,1.438661e-02,7.130721e-03,1.211372e-02,4.340991e-03,1.617447e-02,8.907762e-03,1.688782e-02,5.475321e-03,6.985737e-03,6.902019e-03,6.964637e-03,7.261238e-03,9.339127e-03,9.300688e-03,7.267827e-03,6.893279e-03,8.085243e-03,6.872665e-03,9.398842e-03,6.759088e-03,1.058568e-02,7.065289e-03,9.314218e-03,6.007117e-03,9.912778e-01,1.081842e-01,0
3.796098e-02,1.258331e-02,1.234710e-03,1.080672e-02,1.138522e-03,1.255692e-02,1.324191e-03,1.193523e-02,1.319284e-03,4.046097e-03,4.458261e-03,4.142317e-03,4.160116e-03,4.804973e-03,5.270988e-03,4.661495e-03,4.023448e-03,1.448109e-02,5.419546e-03,1.256300e-02,5.013427e-03,1.533246e-02,6.440349e-03,1.105053e-02,3.598504e-03,1.587453e-02,1.109289e-02,1.182139e-02,1.168253e-02,1.581201e-02,9.795104e-03,6.591945e-03,8.440034e-03,1.755039e-02,6.239094e-03,1.648683e-02,8.189412e-03,1.974466e-02,4.826104e-03,1.338963e-02,7.644639e-03,7.572500e-03,7.505504e-03,8.625844e-03,9.537609e-03,8.128910e-03,7.737954e-03,8.005418e-03,8.333382e-03,1.040593e-02,7.059174e-03,1.146913e-02,6.613715e-03,1.108560e-02,7.243980e-03,1.048962e-02,6.241065e-03,9.897800e-01,1.169400e-01,0
3.859015e-02,1.286619e-02,1.269801e-03,1.052836e-02,1.135610e-03,1.118942e-02,1.261325e-03,1.208928e-02,1.454531e-03,4.935809e-03,4.418720e-03,4.192129e-03,4.078932e-03,4.295410e-03,4.786055e-03,5.886161e-03,5.557786e-03,1.191629e-02,5.193270e-03,1.251571e-02,3.696649e-03,1.017963e-02,5.889400e-03,1.672271e-02,6.186879e-03,1.006372e-02,1.298289e-02,9.526390e-03,6.311454e-03,8.523959e-03,1.453428e-02,1.429181e-02,1.210658e-02,1.559484e-02,7.155709e-03,1.250969e-02,4.707799e-03,1.796800e-02,9.200050e-03,1.878935e-02,6.151984e-03,7.161487e-03,7.193315e-03,7.290543e-03,7.908973e-03,9.954954e-03,9.459735e-03,8.092214e-03,7.489796e-03,8.556478e-03,7.020044e-03,9.750284e-03,7.319777e-03,1.142536e-02,7.625710e-03,1.012906e-02,6.145153e-03,9.900862e-01,1.151941e-01,0
4.289459e-02,1.384668e-02,1.292761e-03,1.285408e-02,1.412432e-03,1.373210e-02,1.517402e-03,1.413155e-02,1.498292e-03,4.886417e-03,5.030305e-03,4.678233e-03,5.187913e-03,5.679072e-03,6.144209e-03,5.110694e-03,5.034729e-03,1.756160e-02,5.306968e-03,1.419719e-02,6.596970e-03,1.924664e-02,5.728513e-03,1.181945e-02,4.836768e-03,1.461063e-02,1.147016e-02,1.311821e-02,1.578917e-02,1.557422e-02,8.374313e-03,7.958304e-03,1.320360e-02,1.782335e-02,6.820034e-03,2.158208e-02,1.047509e-02,1.866791e-02,5.182979e-03,1.824425e-02,9.753820e-03,8.683533e-03,8.865898e-03,1.064437e-02,1.083498e-02,8.806374e-03,8.670402e-03,9.247198e-03,9.262237e-03,1.192268e-02,7.876199e-03,1.311467e-02,8.502364e-03,1.260257e-02,8.006404e-03,1.155088e-02,7.246770e-03,9.869730e-01,1.315200e-01,0
1.488889e-02,4.801025e-03,6.548187e-04,4.806861e-03,4.260038e-04,3.984971e-03,4.529471e-04,4.366856e-03,5.849169e-04,2.695834e-03,2.178016e-03,1.677298e-03,1.675629e-03,1.662564e-03,1.496458e-03,1.930847e-03,2.343241e-03,6.769900e-03,1.713639e-03,3.797670e-03,1.862207e-03,3.599555e-03,1.391868e-03,6.042894e-03,4.395049e-03,3.984229e-03,2.904869e-03,3.534416e-03,3.414836e-03,2.338395e-03,3.249996e-03,8.076626e-03,9.856065e-03,4.881569e-03,1.924145e-03,5.577181e-03,1.883511e-03,4.059330e-03,3.419922e-03,1.148934e-02,3.755596e-03,2.627492e-03,2.847758e-03,2.688507e-03,2.543069e-03,3.016589e-03,3.916572e-03,4.266869e-03,3.522097e-03,3.236236e-03,2.483158e-03,3.144676e-03,2.764018e-03,3.913747e-03,2.873893e-03,4.263869e-03,2.899993e-03,9.984946e-01,4.363438e-02,0
1.733204e-02,5.082938e-03,4.811316e-04,5.010851e-03,5.532291e-04,5.279113e-03,6.319751e-04,5.339755e-03,5.383187e-04,1.869759e-03,1.852678e-03,2.053751e-03,2.351249e-03,2.492919e-03,2.270730e-03,1.855841e-03,1.874779e-03,4.245806e-03,2.056146e-03,6.245549e-03,4.113681e-03,6.263262e-03,1.926106e-03,4.265682e-03,2.136405e-03,3.476469e-03,4.856568e-03,8.469037e-03,7.594925e-03,4.330769e-03,3.059945e-03,3.699683e-03,3.808743e-03,5.565259e-03,3.588105e-03,1.086498e-02,3.574729e-03,5.378485e-03,2.262885e-03,6.199852e-03,2.191640e-03,3.421322e-03,3.942935e-03,4.061720e-03,3.492393e-03,3.154763e-03,3.307998e-03,3.220555e-03,3.087410e-03,4.145054e-03,3.063157e-03,4.369847e-03,3.240377e-03,3.861334e-03,3.187453e-03,3.806732e-03,2.910663e-03,9.980886e-01,5.056794e-02,0
3.847913e-02,1.306886e-02,1.589690e-03,1.148052e-02,9.030715e-04,9.537075e-03,9.911471e-04,1.013051e-02,1.316313e-03,6.280590e-03,5.951679e-03,4.208875e-03,3.461216e-03,3.257425e-03,3.688890e-03,4.939246e-03,5.523404e-03,1.391969e-02,5.991285e-03,8.938551e-03,2.888221e-03,6.768892e-03,4.602147e-03,1.253007e-02,6.805813e-03,1.169260e-02,1.043273e-02,5.907279e-03,5.014440e-03,6.121935e-03,1.049954e-02,1.210850e-02,1.266874e-02,1.646576e-02,5.015488e-03,8.710372e-03,3.569011e-03,1.184675e-02,7.085296e-03,1.893622e-02,7.286502e-03,6.600133e-03,5.743512e-03,5.393564e-03,5.640229e-03,7.824209e-03,8.725364e-03,1.035370e-02,9.380257e-03,7.038685e-03,6.107805e-03,6.343606e-03,7.036348e-03,9.322891e-03,8.271619e-03,1.113495e-02,7.406411e-03,9.910752e-01,1.108470e-01,0
3.949777e-02,9.689205e-03,1.177258e-03,1.186634e-02,1.769699e-03,1.288958e-02,1.402657e-03,1.108216e-02,1.043023e-03,3.688197e-03,4.547308e-03,5.962315e-03,6.473272e-03,5.678645e-03,5.176683e-03,3.943402e-03,3.633530e-03,9.248130e-03,5.751440e-03,1.389903e-02,6.744463e-03,1.282403e-02,4.905353e-03,7.465879e-03,3.319184e-03,1.071547e-02,1.043999e-02,1.338021e-02,1.228083e-02,1.040458e-02,7.399112e-03,5.711744e-03,6.335543e-03,1.506268e-02,7.743371e-03,1.928485e-02,6.929768e-03,1.278032e-02,4.119946e-03,9.482562e-03,5.316220e-03,9.405184e-03,1.001020e-02,9.086366e-03,8.314938e-03,6.076866e-03,5.896726e-03,6.211257e-03,6.936753e-03,1.092128e-02,8.205506e-03,9.839157e-03,7.161539e-03,6.658531e-03,6.152935e-03,7.485233e-03,7.874212e-03,9.906891e-01,1.131521e-01,1
3.115477e-02,1.136414e-02,1.425621e-03,9.187779e-03,8.011897e-04,7.667902e-03,7.265556e-04,8.888969e-03,1.254165e-03,5.234938e-03,4.489085e-03,3.230705e-03,2.784570e-03,2.655819e-03,2.776847e-03,4.395370e-03,5.520948e-03,1.117332e-02,4.087687e-03,8.430690e-03,2.899853e-03,5.298298e-03,3.304390e-03,1.246846e-02,6.818661e-03,7.673147e-03,8.690117e-03,6.625072e-03,4.298694e-03,4.535138e-03,8.212089e-03,1.321362e-02,1.195852e-02,1.158626e-02,4.692204e-03,8.845936e-03,2.627830e-03,9.689151e-03,7.083551e-03,1.932644e-02,5.631269e-03,5.359052e-03,4.851513e-03,4.377773e-03,4.569340e-03,7.305127e-03,8.588847e-03,8.585686e-03,7.276967e-03,5.778069e-03,5.108858e-03,5.200821e-03,5.473677e-03,8.734640e-03,7.299310e-03,9.140080e-03,5.539895e-03,9.937719e-01,9.164552e-02,1
2.846465e-02,7.109902e-03,8.186338e-04,8.005478e-03,1.206000e-03,9.451769e-03,1.194660e-03,7.653503e-03,7.778389e-04,3.004953e-03,3.337678e-03,4.139115e-03,4.660818e-03,4.690954e-03,3.974518e-03,2.609303e-03,2.576165e-03,7.546359e-03,4.181759e-03,9.379246e-03,5.567621e-03,1.097671e-02,3.384621e-03,4.708112e-03,2.397926e-03,8.155357e-03,7.669076e-03,9.450386e-03,1.128836e-02,8.002528e-03,4.534527e-03,3.388457e-03,5.265711e-03,1.047915e-02,5.101274e-03,1.475047e-02,6.342081e-03,8.224390e-03,2.570651e-03,6.695639e-03,4.570652e-03,6.328193e-03,7.089281e-03,7.293340e-03,6.315737e-03,4.059847e-03,3.916902e-03,4.798547e-03,5.309793e-03,7.447820e-03,6.292238e-03,7.084929e-03,5.089665e-03,4.542995e-03,4.574906e-03,4.991828e-03,5.230020e-03,9.953356e-01,7.896615e-02,0
4.996134e-02,1.830397e-02,2.041921e-03,1.493660e-02,1.324233e-03,1.378495e-02,1.140095e-03,1.360465e-02,1.912577e-03,8.431817e-03,7.656904e-03,5.950032e-03,5.073518e-03,4.446080e-03,4.961748e-03,7.015032e-03,7.896970e-03,1.943798e-02,8.367253e-03,1.574812e-02,4.384991e-03,9.624864e-03,6.424355e-03,2.090087e-02,9.346751e-03,1.568983e-02,1.826142e-02,1.124413e-02,6.723971e-03,9.104766e-03,1.626378e-02,1.972382e-02,1.752099e-02,2.493194e-02,8.734067e-03,1.425285e-02,4.859182e-03,1.853082e-02,1.165366e-02,2.860646e-02,9.897815e-03,1.034600e-02,9.444823e-03,7.446182e-03,8.084436e-03,1.216690e-02,1.402344e-02,1.432684e-02,1.319578e-02,1.131179e-02,8.559599e-03,1.005285e-02,8.498600e-03,1.484621e-02,1.134946e-02,1.648118e-02,9.142325e-03,9.823581e-01,1.535494e-01,1
3.752737e-02,1.016861e-02,9.248081e-04,1.154704e-02,1.690682e-03,1.452430e-02,1.379536e-03,1.024976e-02,8.621866e-04,3.339584e-03,4.199596e-03,6.046095e-03,6.611589e-03,5.959430e-03,4.915593e-03,3.310407e-03,2.880534e-03,1.136772e-02,5.722152e-03,1.670474e-02,6.807224e-03,1.541108e-02,3.869560e-03,6.292234e-03,2.400283e-03,1.243812e-02,1.214163e-02,1.475465e-02,1.350073e-02,1.130690e-02,5.715829e-03,3.947372e-03,6.791442e-03,1.808598e-02,8.371587e-03,2.235643e-02,8.066298e-03,1.258190e-02,2.921407e-03,8.996977e-03,6.094557e-03,1.059458e-02,1.169084e-02,1.033598e-02,9.051531e-03,5.603405e-03,5.053240e-03,6.642219e-03,7.578092e-03,1.386068e-02,8.958281e-03,1.179758e-02,5.965510e-03,7.492422e-03,6.024121e-03,8.649435e-03,6.867557e-03,9.898047e-01,1.179705e-01,0
2.922575e-02,9.304004e-03,1.139175e-03,7.824940e-03,9.500083e-04,7.903358e-03,8.143995e-04,7.588494e-03,1.141844e-03,4.347840e-03,4.073476e-03,3.993010e-03,3.409175e-03,3.027183e-03,3.488690e-03,4.542269e-03,4.791702e-03,9.033523e-03,4.714535e-03,8.667705e-03,2.934074e-03,5.724619e-03,4.425650e-03,1.259009e-02,5.178948e-03,8.525620e-03,9.569045e-03,6.184694e-03,4.270336e-03,5.650008e-03,9.993429e-03,1.258634e-02,8.599896e-03,1.150949e-02,5.222942e-03,7.692531e-03,3.339028e-03,1.052221e-02,7.771166e-03,1.292121e-02,5.439320e-03,5.699254e-03,5.224378e-03,4.649671e-03,4.727090e-03,7.035605e-03,7.313656e-03,6.343794e-03,6.278567e-03,5.174125e-03,5.417522e-03,4.768861e-03,5.179387e-03,6.507206e-03,6.483542e-03,6.244901e-03,5.352041e-03,9.951290e-01,7.944906e-02,0
2.614319e-02,6.936566e-03,8.564342e-04,7.344259e-03,1.132857e-03,8.833519e-03,1.017761e-03,6.719077e-03,8.001011e-04,2.937255e-03,3.478330e-03,3.974138e-03,4.031556e-03,4.348258e-03,3.875598e-03,2.746270e-03,2.658983e-03,7.778483e-03,4.726062e-03,8.380073e-03,4.885424e-03,1.027722e-02,3.742630e-03,4.874958e-03,2.561904e-03,9.149835e-03,7.947773e-03,8.816566e-03,1.094110e-02,8.431571e-03,4.935303e-03,3.532734e-03,5.370384e-03,1.133740e-02,4.968218e-03,1.255997e-02,6.521672e-03,8.800284e-03,2.707436e-03,6.222518e-03,4.880598e-03,6.096287e-03,5.985400e-03,6.725936e-03,5.880668e-03,4.060328e-03,3.988889e-03,4.861175e-03,5.284810e-03,6.175134e-03,5.766706e-03,5.753394e-03,4.629927e-03,4.032641e-03,4.793784e-03,4.706320e-03,4.937958e-03,9.961106e-01,7.066014e-02,1
6.400810e-02,1.903116e-02,2.249589e-03,1.885025e-02,1.701102e-03,1.461443e-02,1.511100e-03,1.833694e-02,2.307851e-03,7.524270e-03,7.393588e-03,6.680521e-03,5.411814e-03,4.753871e-03,5.421922e-03,8.314362e-03,7.941296e-03,1.500338e-02,7.172348e-03,1.377070e-02,4.235992e-03,8.462420e-03,6.089394e-03,2.000003e-02,7.446636e-03,1.143144e-02,1.355493e-02,8.491030e-03,5.345265e-03,7.585842e-03,1.450839e-02,1.556381e-02,1.276040e-02,1.897774e-02,7.777380e-03,1.058497e-02,4.149069e-03,1.666351e-02,1.123154e-02,2.060231e-02,7.503271e-03,1.026038e-02,8.395981e-03,7.163047e-03,8.180696e-03,1.346963e-02,1.299867e-02,1.168927e-02,1.172135e-02,1.091136e-02,9.747147e-03,9.889862e-03,1.199787e-02,1.506463e-02,1.219722e-02,1.443684e-02,1.266470e-02,9.782641e-01,1.776526e-01,1
6.109531e-02,1.436529e-02,1.792919e-03,1.681586e-02,1.996733e-03,1.735251e-02,2.207211e-03,1.676461e-02,1.513030e-03,5.154568e-03,6.651200e-03,6.740912e-03,6.616041e-03,7.504690e-03,8.109806e-03,5.339698e-03,4.459239e-03,1.311216e-02,7.114856e-03,1.309973e-02,6.237202e-03,1.784034e-02,6.204099e-03,8.173431e-03,3.747771e-03,1.350332e-02,1.084862e-02,1.021321e-02,1.356764e-02,1.380271e-02,7.801400e-03,5.265004e-03,7.583363e-03,1.780855e-02,6.847190e-03,1.765353e-02,9.783228e-03,1.563402e-02,4.192051e-03,9.825293e-03,7.043548e-03,1.034356e-02,9.860081e-03,1.205367e-02,1.235015e-02,7.831024e-03,6.658606e-03,8.418565e-03,9.993050e-03,1.248879e-02,1.159383e-02,1.430077e-02,1.122571e-02,9.171350e-03,9.594765e-03,1.072372e-02,1.156818e-02,9.811389e-01,1.655844e-01,0
6.483629e-02,2.009207e-02,2.448453e-03,1.714016e-02,1.955864e-03,1.624823e-02,1.654454e-03,1.666146e-02,2.511164e-03,8.186186e-03,8.002182e-03,7.205280e-03,6.522099e-03,5.158043e-03,5.575824e-03,8.585418e-03,8.685728e-03,1.572908e-02,8.565112e-03,1.664918e-02,4.513836e-03,9.358982e-03,7.620313e-03,2.088726e-02,7.846465e-03,1.257882e-02,1.834662e-02,1.020189e-02,5.948127e-03,9.580186e-03,1.839759e-02,1.591433e-02,1.273929e-02,2.104564e-02,1.014704e-02,1.195188e-02,5.241065e-03,1.901690e-02,1.272828e-02,2.074567e-02,8.478771e-03,1.159290e-02,1.029046e-02,7.986671e-03,8.656188e-03,1.327066e-02,1.376824e-02,1.279811e-02,1.218055e-02,1.137904e-02,1.124720e-02,9.694981e-03,1.103119e-02,1.461087e-02,1.350014e-02,1.400814e-02,1.164108e-02,9.778727e-01,1.764396e-01,0
5.533915e-02,1.376969e-02,1.710950e-03,1.591286e-02,2.032477e-03,1.752852e-02,2.011111e-03,1.443063e-02,1.389836e-03,5.448538e-03,6.679641e-03,7.265176e-03,7.076023e-03,7.342396e-03,7.235502e-03,4.884485e-03,4.275525e-03,1.506568e-02,8.035116e-03,1.384118e-02,6.232521e-03,1.821111e-02,6.740866e-03,8.059770e-03,3.473185e-03,1.678759e-02,1.225649e-02,1.012420e-02,1.319073e-02,1.552609e-02,8.808259e-03,5.044315e-03,8.861992e-03,2.061250e-02,7.528726e-03,1.744351e-02,1.057016e-02,1.716186e-02,4.327186e-03,9.563523e-03,8.826125e-03,1.141695e-02,1.074927e-02,1.210208e-02,1.163739e-02,7.460716e-03,6.736644e-03,8.732541e-03,1.058871e-02,1.243889e-02,1.150481e-02,1.264322e-02,9.721117e-03,8.474954e-03,9.459021e-03,1.017756e-02,1.039430e-02,9.833466e-01,1.531371e-01,1
3.983267e-02,1.341809e-02,1.693621e-03,1.062558e-02,1.276007e-03,1.145613e-02,1.224094e-03,1.071979e-02,1.803429e-03,6.230888e-03,6.228414e-03,5.609898e-03,4.750474e-03,4.082075e-03,4.807461e-03,6.270349e-03,6.601984e-03,1.394937e-02,8.341067e-03,1.349507e-02,3.613829e-03,8.736581e-03,7.511248e-03,1.721962e-02,6.679714e-03,1.340913e-02,1.864421e-02,8.409291e-03,5.574835e-03,1.012957e-02,1.778902e-02,1.490299e-02,1.215454e-02,1.998916e-02,8.605199e-03,9.624523e-03,5.033876e-03,1.830321e-02,1.077534e-02,1.713646e-02,7.960005e-03,8.401782e-03,7.637172e-03,6.764944e-03,7.253282e-03,9.774547e-03,1.046441e-02,9.624469e-03,9.368538e-03,7.268472e-03,7.842162e-03,7.081303e-03,7.223045e-03,9.247930e-03,9.060860e-03,9.436633e-03,7.382968e-03,9.901630e-01,1.108889e-01,0
4.447056e-02,1.271875e-02,1.609633e-03,1.179802e-02,1.771017e-03,1.431005e-02,1.664091e-03,1.122737e-02,1.385284e-03,5.190125e-03,6.282114e-03,6.458216e-03,6.671845e-03,6.847698e-03,6.810149e-03,5.487235e-03,4.897604e-03,1.451678e-02,9.114971e-03,1.443762e-02,7.228882e-03,1.698928e-02,7.701589e-03,9.275120e-03,4.364530e-03,1.890804e-02,1.415163e-02,1.283767e-02,1.546348e-02,1.843136e-02,1.050524e-02,6.651294e-03,9.838763e-03,2.152482e-02,8.536943e-03,1.781173e-02,1.056247e-02,1.847392e-02,5.541138e-03,1.088723e-02,9.279714e-03,1.011471e-02,9.999570e-03,1.094775e-02,1.071977e-02,7.796091e-03,7.534563e-03,8.631809e-03,9.386196e-03,1.004153e-02,1.009234e-02,9.785946e-03,7.649878e-03,7.516534e-03,8.571874e-03,8.180186e-03,8.096002e-03,9.883455e-01,1.217155e-01,0
